      0.9000000      0.5997469   2432.3283691
      0.9000000      0.5793474   2450.8564453
      0.9000000      0.6080300   2461.0192871
      0.9000000      0.5839164   2472.7075195
      0.9000000      0.4687594   2477.8125000
      0.9000000      0.1646506   2483.2312012
      0.9000000      0.5820319   2473.5803223
      0.9000000      0.5739772   2480.3198242
      0.9000000      0.5738994   2458.9799805
      0.9000000      0.5842860   2487.8034668
      0.9000000      0.1983315   2483.7385254
      0.9000000      0.1610051   2478.1552734
      0.9000000      0.5960416   2480.6496582
      0.9000000      0.6054655   2482.0505371
      0.9000000      0.5852746   2483.4255371
      0.9000000      0.6037025   2485.6640625
      0.9000000      0.1561846   2490.5104980
      0.9000000      0.3475930   2485.5891113
      0.9000000      0.6001582   2470.1872559
      0.9000000      0.5799274   2493.3215332
      0.9000000      0.5864334   2492.3681641
      0.9000000      0.5749037   2497.7810059
      0.9000000      0.6107363   2504.5412598
      0.9000000      0.1848630   2507.4904785
      0.9000000      0.5904514   2501.4318848
      0.9000000      0.2689431   2494.1469727
      0.9000000      0.2986719   2471.5466309
      0.9000000      0.5902168   2497.6623535
      0.9000000      0.6007365   2509.6713867
      0.9000000      0.2265076   2503.7592773
      0.9000000      0.4410270   2508.4953613
      0.9000000      0.1684796   2506.9682617
      0.9000000      0.6023430   2504.6723633
      0.9000000      0.2102393   2502.5693359
      0.9000000      0.6055607   2499.3041992
      0.9000000      0.5710865   2509.1113281
      0.9000000      0.6079168   2506.4147949
      0.9000000      0.1652828   2508.5488281
      0.9000000      0.4899437   2491.8183594
      0.9000000      0.5761879   2508.2138672
      0.9000000      0.5865501   2513.0329590
      0.9000000      0.5844570   2510.5629883
      0.9000000      0.1956768   2511.2148438
      0.9000000      0.1635489   2512.6799316
      0.9000000      0.6058925   2511.9987793
      0.9000000      0.1626440   2521.4379883
      0.9000000      0.5818071   2519.0485840
      0.9000000      0.5980544   2521.7233887
      0.9000000      0.5498095   2522.3808594
      0.9000000      0.1642735   2518.8461914
      0.9000000      0.3713865   2507.6511230
      0.9000000      0.1930648   2514.1855469
      0.9000000      0.5787553   2521.0568848
      0.9000000      0.6053845   2520.8066406
      0.9000000      0.5969030   2521.2673340
      0.9000000      0.5971892   2516.1252441
      0.9000000      0.5547783   2523.5927734
      0.9000000      0.5976386   2524.5993652
      0.9000000      0.5889131   2529.0253906
      0.9000000      0.3709077   2521.8564453
      0.9000000      0.5759780   2514.6743164
      0.9000000      0.6042219   2517.3449707
      0.9000000      0.3814219   2515.8417969
      0.9000000      0.5994164   2518.4421387
      0.9000000      0.5972919   2517.7724609
      0.9000000      0.5855470   2523.2844238
      0.9000000      0.5637361   2527.0380859
      0.9000000      0.5978480   2519.1193848
      0.9000000      0.6065879   2525.9819336
      0.9000000      0.5654023   2524.9143066
      0.9000000      0.5629896   2518.5732422
      0.9000000      0.6012058   2521.8183594
      0.9000000      0.5945041   2516.8869629
      0.9000000      0.5886220   2522.6860352
      0.9000000      0.3748698   2516.0432129
      0.9000000      0.5899324   2518.5971680
      0.9000000      0.4312985   2511.5329590
      0.9000000      0.5949318   2515.2377930
      0.9000000      0.5773430   2513.1157227
      0.9000000      0.5599611   2517.0295410
      0.9000000      0.5736751   2516.6127930
      0.9000000      0.5800022   2520.9294434
      0.9000000      0.5274246   2517.2160645
      0.9000000      0.5970608   2507.7155762
      0.9000000      0.5934181   2517.0412598
      0.9000000      0.5382945   2510.7966309
      0.9000000      0.5783388   2516.8469238
      0.9000000      0.2030987   2514.7263184
      0.9000000      0.6059845   2521.4589844
      0.9000000      0.6034039   2525.4130859
      0.9000000      0.5868976   2525.5825195
      0.9000000      0.1346940   2517.6376953
      0.9000000      0.5715810   2524.3791504
      0.9000000      0.5666102   2521.4716797
      0.9000000      0.2017402   2523.3615723
      0.9000000      0.5836741   2525.8110352
      0.9000000      0.1815971   2519.8654785
      0.9000000      0.5488536   2518.3032227
      0.9000000      0.6046178   2523.9958496
      0.9000000      0.2557680   2517.1433105
     -0.9000000      0.5314726   2344.9162598
     -0.9000000      0.5269443   2366.2641602
     -0.9000000      0.1008778   2373.3767090
     -0.9000000      0.5393850   2368.5373535
     -0.9000000      0.1507479   2374.7204590
     -0.9000000      0.1544437   2371.8725586
     -0.9000000      0.2763640   2366.3491211
     -0.9000000      0.5472351   2373.2717285
     -0.9000000      0.1447511   2371.8100586
     -0.9000000      0.5333608   2371.1608887
     -0.9000000      0.5297722   2366.9609375
     -0.9000000      0.5064306   2375.5803223
     -0.9000000      0.5370534   2374.2609863
     -0.9000000      0.1915378   2373.5009766
     -0.9000000      0.1909390   2352.0122070
     -0.9000000      0.5407804   2368.1413574
     -0.9000000      0.1478011   2370.3789063
     -0.9000000      0.4013628   2370.9296875
     -0.9000000      0.3629497   2369.9558105
     -0.9000000      0.4884154   2368.1142578
     -0.9000000      0.5327097   2375.5541992
     -0.9000000      0.5279772   2380.4665527
     -0.9000000      0.5370058   2373.4318848
     -0.9000000      0.1462709   2373.1179199
     -0.9000000      0.1421941   2370.3286133
     -0.9000000      0.5094852   2366.2592773
     -0.9000000      0.1501046   2374.8020020
     -0.9000000      0.5358507   2368.2016602
     -0.9000000      0.5301132   2367.8969727
     -0.9000000      0.1778295   2372.8190918
     -0.9000000      0.1881914   2374.4272461
     -0.9000000      0.5405987   2370.1916504
     -0.9000000      0.5442093   2379.3718262
     -0.9000000      0.1496928   2377.5083008
     -0.9000000      0.1788909   2368.0895996
     -0.9000000      0.1436277   2369.6760254
     -0.9000000      0.1562681   2366.2629395
     -0.9000000      0.1464952   2364.1525879
     -0.9000000      0.5368126   2374.6601563
     -0.9000000      0.4681156   2378.9157715
     -0.9000000      0.5410504   2375.8457031
     -0.9000000      0.5578488   2374.2846680
     -0.9000000      0.5467508   2372.5991211
     -0.9000000      0.5581113   2370.4250488
     -0.9000000      0.5436457   2377.5673828
     -0.9000000      0.5357729   2379.0935059
     -0.9000000      0.1554667   2370.5881348
     -0.9000000      0.5377182   2368.4125977
     -0.9000000      0.1847790   2372.0000000
     -0.9000000      0.5548833   2367.5556641
     -0.9000000      0.1471817   2368.9226074
     -0.9000000      0.4819316   2358.4836426
     -0.9000000      0.4475812   2367.8120117
     -0.9000000      0.1891217   2366.9455566
     -0.9000000      0.5551363   2363.2021484
     -0.9000000      0.5551802   2363.1879883
     -0.9000000      0.5519253   2364.7316895
     -0.9000000      0.5583441   2362.7172852
     -0.9000000      0.1899889   2363.5837402
     -0.9000000      0.5235954   2357.5505371
     -0.9000000      0.1553708   2363.4812012
     -0.9000000      0.1831283   2361.2580566
     -0.9000000      0.1956656   2356.5593262
     -0.9000000      0.1537418   2355.3491211
     -0.9000000      0.5426372   2353.4970703
     -0.9000000      0.5566598   2364.9768066
     -0.9000000      0.5565594   2363.1835938
     -0.9000000      0.1900953   2357.0402832
     -0.9000000      0.4344921   2350.5490723
     -0.9000000      0.1610622   2359.9948730
     -0.9000000      0.3122563   2353.7160645
     -0.9000000      0.5442240   2353.2561035
     -0.9000000      0.2581589   2358.6284180
     -0.9000000      0.5590034   2344.2946777
     -0.9000000      0.5557151   2359.0949707
     -0.9000000      0.3452026   2345.4887695
     -0.9000000      0.5521282   2354.3464355
     -0.9000000      0.5388322   2358.4912109
     -0.9000000      0.5438302   2353.6748047
     -0.9000000      0.5239588   2348.9074707
     -0.9000000      0.5193791   2333.0615234
     -0.9000000      0.5446707   2356.4851074
