      0.9000000     -0.0000596   3050.6826172
      0.9000000     -0.0000735   3076.8337402
      0.9000000     -0.0000287   3092.5993652
      0.9000000      0.5355932   3099.7875977
      0.9000000      0.0000025   3109.2485352
      0.9000000     -0.0000035   3070.0581055
      0.9000000      0.0107306   3096.0810547
      0.9000000      0.0000401   3109.0109863
      0.9000000      0.0000748   3103.5454102
      0.9000000      0.1260610   3108.5568848
     -0.9000000      0.5631958   2904.3801270
     -0.9000000     -0.0000760   2927.9484863
     -0.9000000      0.0000112   2922.4174805
     -0.9000000      0.1485215   2923.8095703
     -0.9000000      0.0000125   2934.7578125
     -0.9000000      0.0000145   2918.4086914
     -0.9000000      0.0000576   2922.1123047
     -0.9000000      0.1035414   2922.9558105
     -0.9000000      0.0000117   2930.1557617
     -0.9000000     -0.0000713   2920.4558105
      0.9000000      0.1785434   3067.1049805
      0.9000000      0.0000102   3088.1745605
      0.9000000      0.1580715   3091.5058594
      0.9000000      0.0000471   3096.6896973
      0.9000000      0.1128270   3105.8476563
      0.9000000      0.0000155   3099.4982910
      0.9000000     -0.0000100   3098.6059570
      0.9000000      0.4324837   3094.6237793
      0.9000000      0.1336142   3105.1926270
      0.9000000      0.0000384   3110.6479492
     -0.9000000      0.1546182   2889.5708008
     -0.9000000      0.0001134   2909.2055664
     -0.9000000      0.0000965   2915.4938965
     -0.9000000      0.0000277   2906.0705566
     -0.9000000      0.0000987   2908.9230957
     -0.9000000      0.0000548   2915.7670898
     -0.9000000      0.0000755   2912.6281738
     -0.9000000      0.1274088   2912.6347656
     -0.9000000      0.0000573   2918.7519531
     -0.9000000      0.0000312   2908.6875000
      0.9000000      0.0194927   3057.8835449
      0.9000000      0.0000277   3084.1394043
      0.9000000      0.0000319   3072.3010254
      0.9000000      0.0000561   3081.5263672
      0.9000000     -0.0000065   3084.4338379
      0.9000000      0.0000130   3090.9301758
      0.9000000      0.0000710   3090.0764160
      0.9000000      0.0000558   3089.5100098
      0.9000000      0.0000895   3090.0043945
      0.9000000      0.0000471   3096.0971680
     -0.9000000      0.1512561   2893.0375977
     -0.9000000      0.0000057   2910.0871582
     -0.9000000      0.1440192   2912.7255859
     -0.9000000      0.0000077   2913.4797363
     -0.9000000      0.0852898   2914.9636230
     -0.9000000      0.0000042   2919.4526367
     -0.9000000      0.0000424   2912.2856445
     -0.9000000      0.0000212   2909.2978516
     -0.9000000     -0.0000125   2905.5734863
     -0.9000000      0.0000110   2905.3137207
      0.9000000      0.2138499   3048.4794922
      0.9000000      0.5869005   3078.4626465
      0.9000000      0.0000710   3075.8044434
      0.9000000      0.1457309   3064.3430176
      0.9000000      0.3338653   3071.1320801
      0.9000000      0.0000371   3079.1108398
      0.9000000      0.0000409   3063.4318848
      0.9000000      0.0000449   3067.1169434
      0.9000000      0.0000715   3067.3342285
      0.9000000      0.3027661   3064.6809082
     -0.9000000      0.0000663   2886.9482422
     -0.9000000      0.0000381   2899.2619629
     -0.9000000      0.4020710   2893.9531250
     -0.9000000     -0.0001137   2904.4672852
     -0.9000000     -0.0000187   2897.4460449
     -0.9000000      0.0001321   2894.1533203
     -0.9000000      0.0000775   2897.3486328
     -0.9000000      0.0000481   2900.4521484
     -0.9000000      0.0000110   2896.7980957
     -0.9000000      0.0000232   2905.1999512
      0.9000000      0.0000860   3050.0888672
      0.9000000      0.5873916   3075.9724121
      0.9000000      0.0000396   3089.2099609
      0.9000000      0.0000429   3070.3889160
      0.9000000      0.0000194   3079.6840820
      0.9000000      0.0000705   3084.6220703
      0.9000000     -0.0000673   3073.3505859
      0.9000000      0.2057920   3077.7124023
      0.9000000     -0.0000845   3094.6647949
      0.9000000     -0.0000556   3085.7219238
     -0.9000000      0.1474122   2885.7111816
     -0.9000000      0.0000294   2906.1391602
     -0.9000000      0.0000122   2907.2856445
     -0.9000000      0.0000421   2908.4196777
     -0.9000000      0.0843174   2901.2014160
     -0.9000000      0.0000366   2890.6748047
     -0.9000000      0.0000566   2903.7790527
     -0.9000000      0.0000219   2912.8857422
     -0.9000000      0.0006533   2909.8190918
     -0.9000000      0.0000551   2905.5646973
