      0.9000000      0.5223650   3091.0307617
      0.9000000      0.0000317   3131.5361328
      0.9000000      0.1521999   3126.4291992
      0.9000000      0.3939602   3142.2312012
      0.9000000      0.0000035   3148.6777344
      0.9000000      0.0000082   3141.7504883
      0.9000000      0.0000282   3117.9370117
      0.9000000      0.1394320   3149.2419434
      0.9000000      0.1751828   3162.2687988
      0.9000000      0.0000406   3155.0136719
      0.9000000      0.0000234   3169.9597168
      0.9000000      0.0000070   3158.6914063
      0.9000000      0.0000329   3160.3012695
      0.9000000     -0.0000297   3153.3859863
      0.9000000      0.0000082   3149.7019043
      0.9000000     -0.0000184   3156.9311523
      0.9000000      0.1699009   3163.5764160
      0.9000000      0.4314700   3170.5415039
      0.9000000      0.0000224   3151.2170410
      0.9000000      0.0000130   3165.4343262
      0.9000000     -0.0000150   3165.9726563
      0.9000000      0.0000526   3142.9379883
      0.9000000      0.1347758   3167.0803223
      0.9000000     -0.0000015   3173.4670410
      0.9000000     -0.0000371   3163.6228027
      0.9000000      0.1665039   3162.6911621
      0.9000000     -0.0000025   3172.2397461
      0.9000000     -0.0000070   3195.8078613
      0.9000000      0.0000394   3173.3647461
      0.9000000      0.4314997   3162.6989746
      0.9000000     -0.0000165   3170.6582031
      0.9000000     -0.0000489   3161.8603516
      0.9000000      0.0000411   3152.5827637
      0.9000000      0.3075245   3135.1325684
      0.9000000      0.1187708   3169.3999023
      0.9000000      0.0765511   3163.8493652
      0.9000000      0.0000513   3169.6396484
      0.9000000      0.0000092   3152.7919922
      0.9000000      0.1673160   3150.6540527
      0.9000000      0.0000112   3160.4274902
      0.9000000      0.0000147   3153.0541992
      0.9000000      0.0000112   3152.7209473
      0.9000000      0.0000611   3155.7250977
      0.9000000     -0.0000110   3159.3332520
      0.9000000      0.5636840   3164.9936523
      0.9000000      0.0000045   3174.7309570
      0.9000000     -0.0000369   3165.1311035
      0.9000000     -0.0000533   3149.8359375
      0.9000000      0.0000219   3156.1140137
      0.9000000      0.3484248   3151.8120117
      0.9000000      0.1529658   3169.6474609
      0.9000000      0.4311170   3167.1828613
      0.9000000      0.4056629   3180.6936035
      0.9000000      0.0000451   3171.0559082
      0.9000000     -0.0000122   3167.6437988
      0.9000000     -0.0000334   3161.0424805
      0.9000000     -0.0000439   3157.0869141
      0.9000000      0.1064087   3155.3464355
      0.9000000     -0.0000152   3159.0952148
      0.9000000     -0.0000354   3167.2084961
      0.9000000      0.3893408   3153.7172852
      0.9000000      0.3728457   3168.2438965
      0.9000000     -0.0000568   3173.3710938
      0.9000000     -0.0000708   3154.1018066
      0.9000000     -0.0001625   3164.1413574
      0.9000000      0.1562332   3156.3146973
      0.9000000     -0.0000314   3164.2644043
      0.9000000     -0.0000090   3165.2575684
      0.9000000      0.4130847   3146.1416016
      0.9000000     -0.0000237   3154.6972656
      0.9000000     -0.0000728   3148.0310059
      0.9000000     -0.0000471   3152.1562500
      0.9000000      0.1544697   3145.2761230
      0.9000000     -0.0000843   3162.3295898
      0.9000000     -0.0000072   3159.3251953
      0.9000000      0.3836658   3149.4592285
      0.9000000     -0.0000439   3165.0488281
      0.9000000     -0.0000080   3145.4296875
      0.9000000      0.5540779   3117.8195801
      0.9000000      0.1287812   3162.5698242
      0.9000000      0.0000257   3165.0932617
      0.9000000      0.4073292   3157.4140625
      0.9000000      0.3724499   3159.8813477
      0.9000000      0.0626494   3167.9150391
      0.9000000     -0.0000082   3157.3776855
      0.9000000      0.0000002   3157.0200195
      0.9000000      0.1959036   3149.6359863
      0.9000000     -0.0000414   3146.0144043
      0.9000000      0.0000017   3145.1262207
      0.9000000     -0.0000162   3133.4943848
      0.9000000     -0.0000090   3139.2204590
      0.9000000     -0.0000705   3140.1987305
      0.9000000     -0.0000184   3138.1394043
      0.9000000     -0.0000474   3141.5742188
      0.9000000     -0.0000603   3116.4323730
      0.9000000     -0.0000080   3145.2790527
      0.9000000      0.2014236   3140.0183105
      0.9000000      0.0000536   3157.8752441
      0.9000000      0.1386366   3140.2995605
      0.9000000     -0.0000060   3137.1694336
     -0.9000000      0.1495474   2919.6542969
     -0.9000000      0.1764438   2947.0590820
     -0.9000000      0.0000232   2950.2939453
     -0.9000000     -0.0000366   2951.0876465
     -0.9000000      0.0000132   2943.0158691
     -0.9000000     -0.0001730   2951.0637207
     -0.9000000     -0.0001194   2940.5744629
     -0.9000000     -0.0001702   2932.1308594
     -0.9000000     -0.0001575   2939.3386230
     -0.9000000     -0.0001797   2944.2060547
     -0.9000000     -0.0001446   2946.3156738
     -0.9000000     -0.0001919   2948.4519043
     -0.9000000     -0.0001740   2934.7194824
     -0.9000000      0.1063980   2938.5053711
     -0.9000000     -0.0001132   2940.0112305
     -0.9000000      0.1147950   2927.6562500
     -0.9000000     -0.0001396   2946.8298340
     -0.9000000      0.5597893   2945.4067383
     -0.9000000      0.1543071   2960.5859375
     -0.9000000      0.0000341   2953.7209473
     -0.9000000      0.0000685   2943.9848633
     -0.9000000      0.0000022   2942.2316895
     -0.9000000     -0.0001483   2950.3625488
     -0.9000000     -0.0001570   2933.7456055
